        Year	       Month	         Day	        Hour	     Weekday	      Minute	    N(total)	       N(he)	       N(li)	    N(st,he)	    N(st,li)	    N(wi,he)	    N(wi,li)	    N(su,he)	    N(su,li)	V_veh(he) (km/hr)	V_veh(li) (km/hr)	     T2m (C)	 Ts_road (C)	Ts_road_obs (C)	T_sub_mod (C)	      RH (%)	RHs_road (%)	    FF (m/s)	Rain (mm/hr)	Snow (mm/hr)	 Cloud cover	Net short rad (W/m^2)	Net long rad (W/m^2)	Incoming long rad (W/m^2)	Incoming short rad (W/m^2)	Sensible_road (W/m^2)	Latent_road (W/m^2)	Surface_heatflux_road (W/m^2)	Residual Energy (W/m^2)	Energy correction (W/m^2)	Wetness_road (mm)	Ice_road (mm)	Evaporation (mm/hr)	Drainage (mm/hr)	    f_q_road	   f_q_brake	     f_q_obs	M_sanding (g/m^2)	M_salting(na) (g/m^2)	M_salting(mg) (g/m^2)	Ploughing_road (0/1)	Cleaning_road (0/1)	Total emissions PM10 (g/km/hr)	Direct emissions PM10 (g/km/hr)	Suspended road emissions PM10 (g/km/hr)	Road dust PM200 mass (g/m^2)	Road sand PMall mass (g/m^2)	Road sand PM200 mass (g/m^2)	Road salt(na) mass (g/m^2)	Road salt(mg) mass (g/m^2)	Road wear (g/km/hr)	Tyre wear (g/km/hr)	Brake wear (g/km/hr)	Road dust production (g/km/hr)	Road dust sink (g/km/hr)	Emission factor PM10 (g/km/veh)	Total emissions PM2.5 (g/km/hr)	Direct emissions PM2.5 (g/km/hr)	Suspended road emissions PM2.5 (g/km/hr)	Emission factor PM2.5 (g/km/veh)	PM10_obs net (ug/m^3)	PM10_obs bg (ug/m^3)	PM10 mod total (ug/m^3)	PM10 mod total+ep (ug/m^3)	PM10 mod dust total (ug/m^3)	PM10 mod roadwear (ug/m^3)	PM10 mod tyrewear (ug/m^3)	PM10 mod brakewear (ug/m^3)	PM10 mod salt(na) (ug/m^3)	PM10 mod salt(mg) (ug/m^3)	PM10 mod sand (ug/m^3)	PM10 mod exhaust (ug/m^3)	PM25_obs net (ug/m^3)	PM25_obs bg (ug/m^3)	PM25 mod total (ug/m^3)	PM25 mod total+ep (ug/m^3)	PM25 mod dust total (ug/m^3)	PM25 mod roadwear (ug/m^3)	PM25 mod tyrewear (ug/m^3)	PM25 mod brakewear (ug/m^3)	PM25 mod salt(na) (ug/m^3)	PM25 mod salt(mg) (ug/m^3)	PM25 mod sand (ug/m^3)	PM25 mod exhaust (ug/m^3)
        2010	          11	          11	1.150000e+01	           5	           0	  9.2513e+02	  2.7754e+01	  8.9737e+02	  0.0000e+00	  1.7947e+02	  0.0000e+00	  3.3331e+02	  2.7754e+01	  3.8459e+02	  4.6879e+01	  4.6879e+01	  1.3576e+00	  7.3319e-01	  1.3745e+00	  1.6282e+00	  8.4077e+01	  8.7972e+01	  1.5320e+00	  0.0000e+00	  0.0000e+00	  3.2213e-01	  1.3841e+01	 -3.0505e+01	  2.7263e+02	  3.6307e+01	 -3.6264e+00	 -6.0189e-02	 -1.1369e+01	  0.0000e+00	  0.0000e+00	  9.5726e-03	  1.8142e-03	  4.3532e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.2074e+02	  8.6823e+01	  3.4296e+01	  7.3562e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6852e+02	  6.5997e+01	  7.4740e+00	  1.1083e+02	  1.3825e+02	  1.4856e-01	  1.3296e+01	  9.4889e+00	  4.1886e+00	  3.2424e-02	  9.6626e+00	  5.8834e+00	  2.3282e+01	  2.6444e+01	  2.3282e+01	  2.0485e+01	  1.5908e+00	  1.2062e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1610e+00	  4.3934e+00	  3.7113e+00	  2.5518e+00	  5.7129e+00	  2.5518e+00	  1.6388e+00	  1.5908e-01	  7.5389e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1610e+00
        2010	          11	          12	1.150000e+01	           6	           0	  9.5830e+02	  2.8749e+01	  9.2955e+02	  0.0000e+00	  1.8591e+02	  0.0000e+00	  3.4526e+02	  2.8749e+01	  3.9838e+02	  4.6583e+01	  4.6583e+01	  4.4266e+00	  3.2197e+00	  3.3662e+00	  1.7011e+00	  8.8865e+01	  9.9380e+01	  1.6834e+00	  8.3333e-02	  0.0000e+00	  9.3839e-01	  6.0009e+00	  1.0204e+01	  3.2415e+02	  7.3958e+00	 -9.7189e+00	  2.2515e+00	  2.5352e+01	  0.0000e+00	  0.0000e+00	  4.2480e-01	  1.5884e-06	  4.0372e-03	  5.1228e-02	  8.3336e-02	  4.0750e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.1007e+00	  5.7615e+00	  2.3584e+00	  7.5940e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8044e+02	  6.8132e+01	  7.7522e+00	  4.3825e+02	  6.7759e+01	  2.6113e-02	  1.9388e+00	  1.3491e+00	  6.0878e-01	  1.9683e-02	  6.8158e+00	  6.0009e+00	  6.7850e-01	  1.7636e+00	  6.7850e-01	  3.3304e-01	  2.5771e-02	  3.1969e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0851e+00	  4.2490e+00	  3.3192e+00	  2.2903e-01	  1.3141e+00	  2.2903e-01	  2.6643e-02	  2.5771e-03	  1.9981e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0851e+00
        2010	          11	          13	1.150000e+01	           7	           0	  7.7900e+02	  2.3370e+01	  7.5563e+02	  0.0000e+00	  1.5113e+02	  0.0000e+00	  2.8066e+02	  2.3370e+01	  3.2384e+02	  4.8227e+01	  4.8227e+01	  3.6844e+00	  2.9913e+00	  3.7231e+00	  2.3819e+00	  8.9312e+01	  9.9789e+01	  1.3405e+00	  0.0000e+00	  0.0000e+00	  7.4851e-01	  1.0594e+01	 -7.5617e+00	  3.0583e+02	  1.5655e+01	 -4.7080e+00	  5.8264e+00	  3.1898e+00	  0.0000e+00	  0.0000e+00	  1.3448e-01	  8.4812e-07	  8.0190e-03	  0.0000e+00	  1.6534e-01	  1.0000e+00	  4.1667e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.3001e+01	  1.5750e+01	  7.3088e+00	  8.2495e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.3020e+02	  5.9136e+01	  6.1376e+00	  3.4339e+02	  3.5387e+01	  4.7240e-02	  4.8324e+00	  3.2815e+00	  1.6084e+00	  2.3917e-02	  1.2257e+01	  7.2873e+00	  3.2204e+00	  5.3752e+00	  3.2204e+00	  2.2011e+00	  1.6841e-01	  8.5081e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1548e+00	  3.8731e+00	  3.8085e+00	  7.2469e-01	  2.8795e+00	  7.2469e-01	  1.7609e-01	  1.6841e-02	  5.3176e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1548e+00
        2010	          11	          14	1.150000e+01	           1	           0	  7.6777e+02	  2.3033e+01	  7.4473e+02	  0.0000e+00	  1.4895e+02	  0.0000e+00	  2.7662e+02	  2.3033e+01	  3.1917e+02	  4.8911e+01	  4.8911e+01	  5.2990e+00	  3.9560e+00	  4.3359e+00	  2.6889e+00	  8.7702e+01	  9.5776e+01	  1.4251e+00	  0.0000e+00	  0.0000e+00	  8.1267e-01	  9.0292e+00	  8.6675e-01	  3.1828e+02	  1.2535e+01	 -8.7441e+00	  5.1113e-02	  1.9844e+01	  0.0000e+00	  0.0000e+00	  2.0635e-02	  1.3188e-06	  1.4204e-03	  0.0000e+00	  8.5678e-01	  1.0000e+00	  8.3333e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.7597e+01	  6.6938e+01	  3.0961e+01	  8.5055e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.2657e+02	  5.8485e+01	  6.0403e+00	  1.3626e+02	  1.2337e+02	  1.4515e-01	  1.0855e+01	  7.4063e+00	  3.7499e+00	  3.2171e-02	  7.0347e+00	  9.3606e+00	  1.1872e+01	  1.3427e+01	  1.1872e+01	  1.0472e+01	  7.9938e-01	  6.0030e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5545e+00	  3.6690e+00	  4.2576e+00	  1.2929e+00	  2.8474e+00	  1.2929e+00	  8.3779e-01	  7.9938e-02	  3.7519e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5545e+00
        2010	          11	          15	1.150000e+01	           2	           0	  8.7405e+02	  2.6222e+01	  8.4783e+02	  0.0000e+00	  2.1142e+02	  0.0000e+00	  3.9264e+02	  2.6222e+01	  2.4377e+02	  4.6763e+01	  4.6763e+01	  4.4317e+00	  4.1845e+00	  3.9269e+00	  3.4000e+00	  9.2413e+01	  9.8614e+01	  1.5089e+00	  3.0833e-01	  0.0000e+00	  9.9340e-01	  2.3301e+00	  1.0328e+01	  3.2909e+02	  2.7412e+00	  6.0168e-01	  6.5966e+00	  6.9878e+00	  0.0000e+00	  0.0000e+00	  3.8180e-01	  1.3217e-06	  1.0938e-02	  2.7459e-01	  2.5001e-01	  4.2579e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.9867e+00	  5.6686e+00	  2.3384e+00	  8.7339e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.2221e+02	  6.2243e+01	  7.0662e+00	  4.7164e+02	  1.3035e+02	  2.6801e-02	  1.2471e+00	  8.5997e-01	  4.0742e-01	  1.9090e-02	  7.7137e+00	  7.7432e+00	  6.6436e+00	  1.0272e+01	  6.6436e+00	  5.7936e+00	  3.8935e-01	  4.6058e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6280e+00	  5.9862e+00	  3.0589e+00	  7.9029e-01	  4.4182e+00	  7.9029e-01	  4.6349e-01	  3.8935e-02	  2.8786e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.6280e+00
        2010	          11	          16	1.150000e+01	           3	           0	  8.7781e+02	  2.6334e+01	  8.5147e+02	  0.0000e+00	  2.1287e+02	  0.0000e+00	  3.9533e+02	  2.6334e+01	  2.4328e+02	  4.6471e+01	  4.6471e+01	  1.7107e+00	  1.9555e+00	  1.4600e+00	  3.2122e+00	  8.7239e+01	  9.3009e+01	  1.4478e+00	  0.0000e+00	  0.0000e+00	  5.8834e-01	  1.1760e+01	 -2.2572e+01	  2.8620e+02	  2.0941e+01	  2.1952e+00	  8.6330e+00	 -2.0107e+01	  0.0000e+00	  0.0000e+00	  9.7587e-02	  4.2658e-07	  1.1450e-02	  0.0000e+00	  2.7113e-01	  9.9819e-01	  0.0000e+00	  0.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.9210e+01	  4.1577e+01	  1.7781e+01	  9.3066e+00	  0.0000e+00	  0.0000e+00	  4.9962e+00	  0.0000e+00	  4.2475e+02	  6.2465e+01	  7.0986e+00	  3.4405e+02	  7.6611e+01	  8.5261e-02	  8.1677e+00	  5.6833e+00	  2.6327e+00	  2.7114e-02	  9.9849e+00	  8.7924e+00	  1.7776e+01	  2.2669e+01	  1.7776e+01	  1.4870e+01	  9.7126e-01	  1.9350e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8934e+00	  6.8612e+00	  4.5887e+00	  2.4961e+00	  7.3895e+00	  2.4961e+00	  1.1896e+00	  9.7126e-02	  1.2094e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8934e+00
        2010	          11	          17	1.150000e+01	           4	           0	  9.1289e+02	  2.7387e+01	  8.8550e+02	  0.0000e+00	  2.2138e+02	  0.0000e+00	  4.1113e+02	  2.7387e+01	  2.5300e+02	  4.6482e+01	  4.6482e+01	  5.9503e-01	  1.3503e+00	  7.6848e-01	  2.5122e+00	  8.7588e+01	  8.3646e+01	  1.5916e+00	  0.0000e+00	  0.0000e+00	  7.1335e-01	  9.8491e+00	 -1.7271e+01	  2.8855e+02	  1.4990e+01	  5.4340e+00	  2.1323e+00	 -1.3371e+01	  0.0000e+00	  0.0000e+00	  9.8600e-02	  6.3670e-07	  4.8338e-03	  0.0000e+00	  4.8592e-02	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1466e+01	  7.9066e+00	  3.8034e+00	  9.9264e+00	  0.0000e+00	  0.0000e+00	  1.9901e+01	  0.0000e+00	  4.3656e+02	  6.4202e+01	  7.4155e+00	  4.8949e+02	  1.3387e+01	  3.0467e-02	  4.4152e+00	  3.0609e+00	  1.3868e+00	  2.2512e-02	  1.7293e+01	  7.3277e+00	  2.6287e+00	  6.5558e+00	  2.5836e+00	  9.5914e-01	  6.2228e-02	  1.5623e+00	  4.5004e-02	  0.0000e+00	  0.0000e+00	  3.9271e+00	  7.9966e+00	  4.7257e+00	  1.0630e+00	  4.9901e+00	  1.0594e+00	  7.6731e-02	  6.2228e-03	  9.7643e-01	  3.6004e-03	  0.0000e+00	  0.0000e+00	  3.9271e+00
        2010	          11	          18	1.150000e+01	           5	           0	  9.4662e+02	  2.8399e+01	  9.1822e+02	  0.0000e+00	  2.2955e+02	  0.0000e+00	  4.2632e+02	  2.8399e+01	  2.6235e+02	  4.6799e+01	  4.6799e+01	  8.9552e-01	  1.4083e+00	  1.0143e+00	  2.1068e+00	  8.6234e+01	  8.4168e+01	  2.3497e+00	  0.0000e+00	  0.0000e+00	  7.9051e-01	  8.3221e+00	 -1.0839e+01	  2.9529e+02	  1.1741e+01	  7.3068e+00	  8.9558e-01	 -9.0605e+00	  0.0000e+00	  0.0000e+00	  1.2353e-02	  6.3417e-07	  1.3745e-03	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5523e+02	  1.0575e+02	  1.3513e+02	  1.0326e+01	  0.0000e+00	  0.0000e+00	  1.9597e+01	  0.0000e+00	  4.5768e+02	  6.7307e+01	  7.6574e+00	  1.3350e+02	  1.9788e+02	  2.7211e-01	  1.6212e+01	  1.1065e+01	  1.2379e+01	  4.2406e-02	  5.1587e+00	  7.2462e+00	  2.7825e+01	  2.9818e+01	  1.8011e+01	  1.6192e+01	  1.0461e+00	  7.7218e-01	  9.8145e+00	  0.0000e+00	  0.0000e+00	  1.9930e+00	  4.4387e+00	  2.1333e+00	  2.6678e+00	  4.6608e+00	  1.8826e+00	  1.2954e+00	  1.0461e-01	  4.8261e-01	  7.8516e-01	  0.0000e+00	  0.0000e+00	  1.9930e+00
        2010	          11	          19	1.150000e+01	           6	           0	  9.5098e+02	  2.8529e+01	  9.2245e+02	  0.0000e+00	  2.3061e+02	  0.0000e+00	  4.2828e+02	  2.8529e+01	  2.6356e+02	  4.6962e+01	  4.6962e+01	  8.5045e-01	  9.3248e-01	  7.1673e-01	  1.7504e+00	  7.9236e+01	  7.8861e+01	  2.9444e+00	  0.0000e+00	  0.0000e+00	  6.1911e-01	  1.0464e+01	 -2.1202e+01	  2.8283e+02	  1.7877e+01	  1.9353e+00	  3.8983e-02	 -1.1053e+01	  0.0000e+00	  0.0000e+00	  9.7345e-03	  6.5187e-07	  3.2683e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5631e+02	  1.0680e+02	  1.3828e+02	  1.0215e+01	  0.0000e+00	  0.0000e+00	  1.9053e+01	  0.0000e+00	  4.6235e+02	  6.7994e+01	  7.6763e+00	  1.3485e+02	  1.9779e+02	  2.7535e-01	  1.6307e+01	  1.1156e+01	  1.2634e+01	  4.2656e-02	  1.9993e+01	  6.0693e+00	  4.2797e+01	  4.5812e+01	  2.7332e+01	  2.4588e+01	  1.5795e+00	  1.1652e+00	  1.5465e+01	  0.0000e+00	  0.0000e+00	  3.0146e+00	  3.1696e+00	  4.0164e+00	  4.0904e+00	  7.1050e+00	  2.8532e+00	  1.9670e+00	  1.5795e-01	  7.2827e-01	  1.2372e+00	  0.0000e+00	  0.0000e+00	  3.0146e+00
        2010	          11	          20	1.150000e+01	           7	           0	  7.5713e+02	  2.2714e+01	  7.3442e+02	  0.0000e+00	  1.8360e+02	  0.0000e+00	  3.4098e+02	  2.2714e+01	  2.0983e+02	  4.7719e+01	  4.7719e+01	  1.7463e+00	  1.6775e+00	  1.2461e+00	  1.4559e+00	  9.4006e+01	  9.7892e+01	  2.4532e+00	  8.3333e-03	  1.1250e-01	  9.4715e-01	  4.4159e+00	  5.2815e+00	  3.1240e+02	  5.3860e+00	 -9.6330e-01	  4.3166e+00	 -2.4578e+00	  0.0000e+00	  0.0000e+00	  4.8571e-01	  1.7769e-01	  4.5240e-03	  8.0190e-02	  4.1667e-02	  2.6724e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.2365e+00	  4.9334e+00	  5.5443e+00	  1.0383e+01	  0.0000e+00	  0.0000e+00	  5.1467e+00	  0.0000e+00	  3.8294e+02	  5.6316e+01	  6.0160e+00	  4.2909e+02	  1.0304e+02	  3.1479e-02	  1.4267e+00	  9.6517e-01	  7.3531e-01	  1.9886e-02	  6.0124e+00	  4.3868e+00	  1.1244e+00	  3.1217e+00	  8.0357e-01	  5.3225e-01	  3.4090e-02	  2.3723e-01	  3.2083e-01	  0.0000e+00	  0.0000e+00	  1.9973e+00	  4.5566e+00	  2.9192e+00	  2.1992e-01	  2.2173e+00	  1.9426e-01	  4.2580e-02	  3.4090e-03	  1.4827e-01	  2.5667e-02	  0.0000e+00	  0.0000e+00	  1.9973e+00
        2010	          11	          21	1.150000e+01	           1	           0	  6.8949e+02	  2.0685e+01	  6.6881e+02	  0.0000e+00	  1.6720e+02	  0.0000e+00	  3.1052e+02	  2.0685e+01	  1.9109e+02	  4.8761e+01	  4.8761e+01	  2.1423e+00	  2.2490e+00	  2.0978e+00	  1.8212e+00	  9.5258e+01	  9.9091e+01	  2.4682e+00	  0.0000e+00	  0.0000e+00	  1.0000e+00	  1.4899e+00	  8.9455e+00	  3.1889e+02	  1.7529e+00	  1.9266e+00	  6.8340e+00	  2.8056e+00	  0.0000e+00	  0.0000e+00	  1.5600e-01	  3.3511e-06	  8.9692e-03	  0.0000e+00	  2.0097e-01	  9.5641e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.6026e+01	  1.7226e+01	  8.8580e+00	  1.1000e+01	  0.0000e+00	  0.0000e+00	  6.0441e-01	  0.0000e+00	  3.5606e+02	  5.2363e+01	  5.4314e+00	  3.5529e+02	  5.7942e+01	  5.5471e-02	  4.6462e+00	  3.0911e+00	  1.6132e+00	  2.4463e-02	  5.2336e+00	  5.2408e+00	  4.4874e+00	  6.2721e+00	  4.4874e+00	  3.5840e+00	  2.2718e-01	  6.7628e-01	  2.5250e-25	  0.0000e+00	  0.0000e+00	  1.7846e+00	  4.6790e+00	  2.6775e+00	  7.3211e-01	  2.5167e+00	  7.3211e-01	  2.8672e-01	  2.2718e-02	  4.2267e-01	  2.0200e-26	  0.0000e+00	  0.0000e+00	  1.7846e+00
        2010	          11	          22	1.150000e+01	           2	           0	  8.3314e+02	  2.4994e+01	  8.0815e+02	  0.0000e+00	  2.2601e+02	  0.0000e+00	  4.1973e+02	  2.4994e+01	  1.6240e+02	  4.6517e+01	  4.6517e+01	  9.0347e-01	  1.5366e+00	  7.1256e-01	  1.7996e+00	  9.2509e+01	  9.1615e+01	  2.5868e+00	  8.3333e-03	  0.0000e+00	  9.9924e-01	  3.0671e+00	  6.4500e+00	  3.1312e+02	  3.6083e+00	  9.1032e+00	  5.2633e+00	 -3.3941e+00	  0.0000e+00	  0.0000e+00	  5.3891e-02	  5.9558e-07	  7.0883e-03	  0.0000e+00	  5.9989e-01	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.1276e+01	  4.8564e+01	  2.2879e+01	  1.1333e+01	  0.0000e+00	  0.0000e+00	  5.1898e-01	  0.0000e+00	  4.4625e+02	  5.9341e+01	  6.7350e+00	  3.3557e+02	  9.2684e+01	  1.0339e-01	  8.9668e+00	  6.1279e+00	  3.0055e+00	  2.8603e-02	  5.6103e+00	  4.1206e+00	  1.5768e+01	  1.8754e+01	  1.5768e+01	  1.3778e+01	  8.1533e-01	  1.1747e+00	  7.3438e-19	  0.0000e+00	  0.0000e+00	  2.9853e+00	  2.8514e+00	  3.6023e+00	  1.9180e+00	  4.9033e+00	  1.9180e+00	  1.1023e+00	  8.1533e-02	  7.3417e-01	  5.8750e-20	  0.0000e+00	  0.0000e+00	  2.9853e+00
        2010	          11	          23	1.150000e+01	           3	           0	  8.3078e+02	  2.4923e+01	  8.0586e+02	  0.0000e+00	  2.2564e+02	  0.0000e+00	  4.1905e+02	  2.4923e+01	  1.6117e+02	  4.5607e+01	  4.5607e+01	 -6.8500e-03	  2.7355e-01	 -2.0882e-01	  1.5961e+00	  8.1958e+01	  9.1386e+01	  4.1151e+00	  0.0000e+00	  6.2500e-02	  9.6772e-01	  3.7877e+00	  4.6149e+00	  3.0598e+02	  4.5716e+00	  7.1770e+00	  2.5570e+01	 -2.4472e+01	  0.0000e+00	  0.0000e+00	  8.3316e-02	  1.6718e-01	  1.0728e-02	  0.0000e+00	  5.0000e-01	  9.6305e-01	  0.0000e+00	  0.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0498e+01	  4.0864e+01	  1.9773e+01	  1.1761e+01	  0.0000e+00	  0.0000e+00	  4.8963e+00	  0.0000e+00	  4.3525e+02	  5.7807e+01	  6.7757e+00	  3.5235e+02	  9.1435e+01	  9.0628e-02	  7.9082e+00	  5.4003e+00	  2.6473e+00	  2.7327e-02	  1.1425e+01	  6.4850e+00	  9.8158e+00	  1.1941e+01	  9.8158e+00	  8.5365e+00	  5.0166e-01	  7.7762e-01	  1.6026e-17	  0.0000e+00	  0.0000e+00	  2.1248e+00	  3.6551e+00	  2.4968e+00	  1.2191e+00	  3.3439e+00	  1.2191e+00	  6.8292e-01	  5.0166e-02	  4.8601e-01	  1.2821e-18	  0.0000e+00	  0.0000e+00	  2.1248e+00
        2010	          11	          24	1.150000e+01	           4	           0	  8.7634e+02	  2.6290e+01	  8.5005e+02	  0.0000e+00	  2.3801e+02	  0.0000e+00	  4.4203e+02	  2.6290e+01	  1.7001e+02	  4.2147e+01	  4.2147e+01	 -2.1330e+00	 -1.8209e+00	 -1.7571e+00	  4.9376e-01	  8.5469e+01	  9.7453e+01	  4.2344e+00	  0.0000e+00	  3.5417e-01	  8.9281e-01	  5.2302e+00	 -2.3543e+00	  2.8969e+02	  6.7095e+00	  7.6608e+00	  2.7148e+01	 -3.5489e+01	  0.0000e+00	  0.0000e+00	  4.2780e-01	  2.3825e+00	  5.4519e-03	  0.0000e+00	  4.0896e-22	  4.4677e-01	  0.0000e+00	  0.0000e+00	  1.6667e+00	  0.0000e+00	  4.1667e-02	  0.0000e+00	  1.8276e+00	  1.2923e+00	  5.3528e-01	  1.2366e+01	  0.0000e+00	  0.0000e+00	  2.5491e+01	  0.0000e+00	  4.1745e+02	  5.5442e+01	  7.3894e+00	  4.7898e+02	  1.0703e+02	  1.9725e-02	  1.1422e+00	  8.0768e-01	  3.3455e-01	  1.8943e-02	  6.3326e+00	  4.7001e+00	  1.8483e-01	  1.8532e+00	  1.8483e-01	  2.5712e-21	  1.5044e-22	  1.8483e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6683e+00	  2.3260e+00	  2.5223e+00	  1.1552e-01	  1.7838e+00	  1.1552e-01	  2.0569e-22	  1.5044e-23	  1.1552e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6683e+00
        2010	          11	          25	1.150000e+01	           5	           0	  9.1495e+02	  2.7448e+01	  8.8750e+02	  0.0000e+00	  2.4850e+02	  0.0000e+00	  4.6150e+02	  2.7448e+01	  1.7750e+02	  4.2838e+01	  4.2838e+01	 -3.4550e+00	 -2.9286e+00	 -2.2699e+00	 -6.4325e-01	  8.2116e+01	  9.6268e+01	  2.8524e+00	  0.0000e+00	  7.0833e-02	  8.4806e-01	  5.8983e+00	 -7.4310e+00	  2.7991e+02	  7.8581e+00	  9.0056e+00	  2.1870e+01	 -3.2171e+01	  0.0000e+00	  0.0000e+00	  3.2344e-01	  1.6657e+00	  4.8135e-03	  0.0000e+00	  4.3525e-33	  6.3938e-01	  0.0000e+00	  0.0000e+00	  1.6667e+00	  0.0000e+00	  4.1667e-02	  0.0000e+00	  3.8739e+00	  2.7368e+00	  1.1372e+00	  1.2953e+01	  0.0000e+00	  0.0000e+00	  2.7214e+01	  0.0000e+00	  4.4662e+02	  5.9317e+01	  7.6523e+00	  5.1050e+02	  1.5121e+02	  2.1874e-02	  2.4212e+00	  1.7105e+00	  7.1072e-01	  2.0286e-02	  1.0765e+01	  5.4601e+00	  6.2365e-01	  3.2606e+00	  6.2365e-01	  4.2188e-32	  2.4516e-33	  6.2365e-01	  1.1837e-55	  0.0000e+00	  0.0000e+00	  2.6370e+00	  3.1936e+00	  2.9145e+00	  3.8978e-01	  3.0267e+00	  3.8978e-01	  3.3750e-33	  2.4516e-34	  3.8978e-01	  9.4670e-57	  0.0000e+00	  0.0000e+00	  2.6370e+00
        2010	          11	          26	1.150000e+01	           6	           0	  9.5858e+02	  2.8758e+01	  9.2983e+02	  0.0000e+00	  2.6035e+02	  0.0000e+00	  4.8351e+02	  2.8758e+01	  1.8597e+02	  4.3686e+01	  4.3686e+01	 -6.1138e+00	 -5.4711e+00	 -4.9267e+00	 -2.0173e+00	  7.8025e+01	  9.3528e+01	  2.0951e+00	  0.0000e+00	  4.1667e-03	  4.4561e-01	  9.4066e+00	 -3.4795e+01	  2.4201e+02	  2.0244e+01	  9.0400e+00	  1.4666e+01	 -4.6880e+01	  0.0000e+00	  0.0000e+00	  1.2742e-01	  1.4912e+00	  1.6082e-03	  0.0000e+00	  7.7900e-32	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.8198e+00	  4.7566e+00	  2.0633e+00	  1.3748e+01	  0.0000e+00	  0.0000e+00	  1.9117e+01	  0.0000e+00	  4.8335e+02	  6.4195e+01	  7.9276e+00	  5.4987e+02	  3.1674e+01	  2.4754e-02	  4.2624e+00	  2.9729e+00	  1.2895e+00	  2.2087e-02	  6.8911e+00	  8.8202e+00	  1.2037e+00	  4.1891e+00	  1.2037e+00	  1.4726e-30	  8.4628e-32	  1.2037e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.9855e+00	  5.2741e+00	  4.7289e+00	  7.5228e-01	  3.7377e+00	  7.5228e-01	  1.1781e-31	  8.4628e-33	  7.5228e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.9855e+00
